FEATURE_A,FEATURE_B,GROUP_A,GROUP_B,SOURCE_A,SOURCE_B,PAIR_STRUCTURE,STRUCTURAL_PAIR,PEARSON,PEARSON_STRENGTH,SPEARMAN,SPEARMAN_STRENGTH,ABS_PEARSON,ABS_SPEARMAN,PEARSON_MINUS_SPEARMAN,ABS_MAGNITUDE_DIFFERENCE,MAX_ABS_CORRELATION,POTENTIAL_REDUNDANCY
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0008556900235377082,Very weak or negligible,0.0008556900235377082,Very weak or negligible,0.0008556900235377082,0.0008556900235377082,0.0,0.0,0.0008556900235377082,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0005050983078644067,Very weak or negligible,-0.0005050983078644067,Very weak or negligible,0.0005050983078644067,0.0005050983078644067,0.0,0.0,0.0005050983078644067,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0019211849563318575,Very weak or negligible,0.0019211849563318575,Very weak or negligible,0.0019211849563318575,0.0019211849563318575,0.0,0.0,0.0019211849563318575,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-5.729794444887756e-06,Very weak or negligible,-5.729794444887756e-06,Very weak or negligible,5.729794444887756e-06,5.729794444887756e-06,0.0,0.0,5.729794444887756e-06,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.00028021105897325964,Very weak or negligible,-0.00028021105897325964,Very weak or negligible,0.00028021105897325964,0.00028021105897325964,0.0,0.0,0.00028021105897325964,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0012690938691119055,Very weak or negligible,-0.0012690938691119055,Very weak or negligible,0.0012690938691119055,0.0012690938691119055,0.0,0.0,0.0012690938691119055,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0006403984776461437,Very weak or negligible,0.0006403984776461437,Very weak or negligible,0.0006403984776461437,0.0006403984776461437,0.0,0.0,0.0006403984776461437,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0001809729564673708,Very weak or negligible,-0.0001809729564673708,Very weak or negligible,0.0001809729564673708,0.0001809729564673708,0.0,0.0,0.0001809729564673708,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0006179442269429896,Very weak or negligible,0.0006179442269429896,Very weak or negligible,0.0006179442269429896,0.0006179442269429896,0.0,0.0,0.0006179442269429896,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0005506229228845216,Very weak or negligible,-0.0005506229228845216,Very weak or negligible,0.0005506229228845216,0.0005506229228845216,0.0,0.0,0.0005506229228845216,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_food_dining,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07698546129035545,Very weak or negligible,-0.07698546129035545,Very weak or negligible,0.07698546129035545,0.07698546129035545,0.0,0.0,0.07698546129035545,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_gas_transport,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.09390424021624015,Very weak or negligible,-0.09390424021624015,Very weak or negligible,0.09390424021624015,0.09390424021624015,0.0,0.0,0.09390424021624015,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.05322563236799744,Very weak or negligible,-0.05322563236799744,Very weak or negligible,0.05322563236799744,0.05322563236799744,0.0,0.0,0.05322563236799744,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.09057860453824378,Very weak or negligible,-0.09057860453824378,Very weak or negligible,0.09057860453824378,0.09057860453824378,0.0,0.0,0.09057860453824378,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07436283740451412,Very weak or negligible,-0.07436283740451412,Very weak or negligible,0.07436283740451412,0.07436283740451412,0.0,0.0,0.07436283740451412,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.09037080473427837,Very weak or negligible,-0.09037080473427837,Very weak or negligible,0.09037080473427837,0.09037080473427837,0.0,0.0,0.09037080473427837,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.08640906375613955,Very weak or negligible,-0.08640906375613955,Very weak or negligible,0.08640906375613955,0.08640906375613955,0.0,0.0,0.08640906375613955,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.06337524488199373,Very weak or negligible,-0.06337524488199373,Very weak or negligible,0.06337524488199373,0.06337524488199373,0.0,0.0,0.06337524488199373,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07162089755252737,Very weak or negligible,-0.07162089755252737,Very weak or negligible,0.07162089755252737,0.07162089755252737,0.0,0.0,0.07162089755252737,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07678124454752869,Very weak or negligible,-0.07678124454752869,Very weak or negligible,0.07678124454752869,0.07678124454752869,0.0,0.0,0.07678124454752869,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07967445730093753,Very weak or negligible,-0.07967445730093753,Very weak or negligible,0.07967445730093753,0.07967445730093753,0.0,0.0,0.07967445730093753,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.08778817741247284,Very weak or negligible,-0.08778817741247284,Very weak or negligible,0.08778817741247284,0.08778817741247284,0.0,0.0,0.08778817741247284,False
RECEIVE_CATEGORY_OHEWI_entertainment,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.05020905474937515,Very weak or negligible,-0.05020905474937515,Very weak or negligible,0.05020905474937515,0.05020905474937515,0.0,0.0,0.05020905474937515,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_gas_transport,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.09261893335639491,Very weak or negligible,-0.09261893335639491,Very weak or negligible,0.09261893335639491,0.09261893335639491,0.0,0.0,0.09261893335639491,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.052497110735271885,Very weak or negligible,-0.052497110735271885,Very weak or negligible,0.052497110735271885,0.052497110735271885,0.0,0.0,0.052497110735271885,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.0893388170536731,Very weak or negligible,-0.0893388170536731,Very weak or negligible,0.0893388170536731,0.0893388170536731,0.0,0.0,0.0893388170536731,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07334500194986927,Very weak or negligible,-0.07334500194986927,Very weak or negligible,0.07334500194986927,0.07334500194986927,0.0,0.0,0.07334500194986927,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.08913386149308687,Very weak or negligible,-0.08913386149308687,Very weak or negligible,0.08913386149308687,0.08913386149308687,0.0,0.0,0.08913386149308687,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.08522634653120041,Very weak or negligible,-0.08522634653120041,Very weak or negligible,0.08522634653120041,0.08522634653120041,0.0,0.0,0.08522634653120041,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.06250780123084844,Very weak or negligible,-0.06250780123084844,Very weak or negligible,0.06250780123084844,0.06250780123084844,0.0,0.0,0.06250780123084844,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07064059218271068,Very weak or negligible,-0.07064059218271068,Very weak or negligible,0.07064059218271068,0.07064059218271068,0.0,0.0,0.07064059218271068,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07573030733641728,Very weak or negligible,-0.07573030733641728,Very weak or negligible,0.07573030733641728,0.07573030733641728,0.0,0.0,0.07573030733641728,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07858391946912587,Very weak or negligible,-0.07858391946912587,Very weak or negligible,0.07858391946912587,0.07858391946912587,0.0,0.0,0.07858391946912587,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.08658658367845477,Very weak or negligible,-0.08658658367845477,Very weak or negligible,0.08658658367845477,0.08658658367845477,0.0,0.0,0.08658658367845477,False
RECEIVE_CATEGORY_OHEWI_food_dining,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.04952182228418392,Very weak or negligible,-0.04952182228418392,Very weak or negligible,0.04952182228418392,0.04952182228418392,0.0,0.0,0.04952182228418392,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.06403418534508555,Very weak or negligible,-0.06403418534508555,Very weak or negligible,0.06403418534508555,0.06403418534508555,0.0,0.0,0.06403418534508555,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.10897244228494142,Weak,-0.10897244228494142,Weak,0.10897244228494142,0.10897244228494142,0.0,0.0,0.10897244228494142,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.08946373206474456,Very weak or negligible,-0.08946373206474456,Very weak or negligible,0.08946373206474456,0.08946373206474456,0.0,0.0,0.08946373206474456,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.10872244448181911,Weak,-0.10872244448181911,Weak,0.10872244448181911,0.10872244448181911,0.0,0.0,0.10872244448181911,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.10395619099084333,Weak,-0.10395619099084333,Weak,0.10395619099084333,0.10395619099084333,0.0,0.0,0.10395619099084333,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.07624488421303946,Very weak or negligible,-0.07624488421303946,Very weak or negligible,0.07624488421303946,0.07624488421303946,0.0,0.0,0.07624488421303946,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.08616498526032396,Very weak or negligible,-0.08616498526032396,Very weak or negligible,0.08616498526032396,0.08616498526032396,0.0,0.0,0.08616498526032396,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.0923732462282397,Very weak or negligible,-0.0923732462282397,Very weak or negligible,0.0923732462282397,0.0923732462282397,0.0,0.0,0.0923732462282397,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.09585398498985073,Very weak or negligible,-0.09585398498985073,Very weak or negligible,0.09585398498985073,0.09585398498985073,0.0,0.0,0.09585398498985073,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.10561536187435702,Weak,-0.10561536187435702,Weak,0.10561536187435702,0.10561536187435702,0.0,0.0,0.10561536187435702,False
RECEIVE_CATEGORY_OHEWI_gas_transport,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.06040502995989113,Very weak or negligible,-0.06040502995989113,Very weak or negligible,0.06040502995989113,0.06040502995989113,0.0,0.0,0.06040502995989113,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.061766403071306826,Very weak or negligible,-0.061766403071306826,Very weak or negligible,0.061766403071306826,0.061766403071306826,0.0,0.0,0.061766403071306826,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.05070871882017104,Very weak or negligible,-0.05070871882017104,Very weak or negligible,0.05070871882017104,0.05070871882017104,0.0,0.0,0.05070871882017104,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.06162470242891675,Very weak or negligible,-0.06162470242891675,Very weak or negligible,0.06162470242891675,0.06162470242891675,0.0,0.0,0.06162470242891675,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.05892315396316932,Very weak or negligible,-0.05892315396316932,Very weak or negligible,0.05892315396316932,0.05892315396316932,0.0,0.0,0.05892315396316932,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.04321617605039664,Very weak or negligible,-0.04321617605039664,Very weak or negligible,0.04321617605039664,0.04321617605039664,0.0,0.0,0.04321617605039664,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.0488389642246077,Very weak or negligible,-0.0488389642246077,Very weak or negligible,0.0488389642246077,0.0488389642246077,0.0,0.0,0.0488389642246077,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.05235785341600042,Very weak or negligible,-0.05235785341600042,Very weak or negligible,0.05235785341600042,0.05235785341600042,0.0,0.0,0.05235785341600042,False
RECEIVE_CATEGORY_OHEWI_grocery_net,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,RECEIVE_CATEGORY_OHEWI,RECEIVE_CATEGORY_OHEWI,Same-source OHE structural exclusivity,True,-0.05433076242700911,Very weak or negligible,-0.05433076242700911,Very weak or negligible,0.05433076242700911,0.05433076242700911,0.0,0.0,0.05433076242700911,False
